Price,Bedroom,Bathroom,Floors,Area,Road_Width,Amenities_Count,Property_Age,City_Bhaktapur,City_Chitwan,City_Dharan,City_Jhapa,City_Kathmandu,City_Lalitpur,City_Nawalparasi,City_Pokhara,Road_Type_Gravelled,Road_Type_Paved,Road_Type_Soil Stabilized,Neighborhood_encoded
60000.0,3,2,12.0,4.327246165,0.0,9,8,0,0,0,0,1,0,0,0,0,1,0,0.1456761462565293
110000.0,3,3,3.0,6.0,12.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.14103308183401045
1650000.0,0,0,3.0,5.25,10.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.00522344747533372
23500000.0,0,0,3.0,3.25,15.0,5,8,0,0,0,0,1,0,0,0,0,1,0,0.006384213580963436
1000000.0,0,0,3.0,2.5,15.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.0015476881408396208
42000000.0,0,0,2.5,4.0,20.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.004062681369704005
14000000.0,0,0,3.0,5.0,13.0,0,8,1,0,0,0,0,0,0,0,1,0,0,0.0021280711936544788
6500000.0,0,0,3.0,2.92184076,20.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.0015476881408396208
1800000.0,0,0,3.0,2.045288532,15.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.0005803830528148578
2000000.0,0,0,3.0,2.92184076,15.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.0032888372992841944
9000000.0,0,0,3.0,8.765522279,20.0,0,8,0,0,0,0,0,1,0,0,0,1,0,0.000967305088024763
2000000.0,0,0,3.0,5.0,12.0,0,8,0,0,0,0,1,0,0,0,1,0,0,0.0001934610176049526
8500000.0,2,1,1.0,3.25,10.0,4,8,0,0,0,0,1,0,0,0,1,0,0,0.0003869220352099052
3500000.0,0,0,3.0,3.25,18.0,0,8,0,0,0,0,1,0,0,0,1,0,0,0.0017411491584445734
4100000.0,0,0,3.0,3.4375,36.0,0,8,1,0,0,0,0,0,0,0,0,1,0,0.0001934610176049526
150000000.0,10,10,4.5,17.0,20.0,9,8,0,0,0,0,0,1,0,0,0,1,0,0.005029986457728767
12500000.0,0,0,3.0,3.25,13.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.1456761462565293
2700000.0,0,0,3.0,5.0,13.0,0,8,0,0,0,0,1,0,0,0,1,0,0,0.1456761462565293
675000.0,0,0,3.0,5.75,10.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.002901915264074289
46000000.0,0,0,3.0,8.0,13.0,7,8,0,0,0,0,1,0,0,0,0,1,0,0.14103308183401045
33000000.0,0,0,3.0,5.25,13.0,3,66,0,0,0,0,0,1,0,0,0,0,1,0.0011607661056297156
1900000.0,0,0,3.0,4.0,16.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.0001934610176049526
19000000.0,6,3,3.0,3.2,0.0,10,64,0,0,0,0,1,0,0,0,0,0,1,0.0027084542464693366
15000.0,0,0,3.0,4.0,8.0,0,8,1,0,0,0,0,0,0,0,0,1,0,0.0005803830528148578
30500000.0,4,4,3.0,5.0,15.0,8,63,0,0,0,0,1,0,0,0,0,1,0,0.16927839040433354
1250000.0,0,0,3.0,6.5,13.0,0,8,0,0,0,0,0,1,0,0,1,0,0,0.0005803830528148578
21000000.0,6,3,2.0,3.0,14.0,4,10,0,0,0,0,1,0,0,0,0,1,0,0.004062681369704005
6000000.0,0,0,3.0,11.0,26.0,0,8,0,0,0,0,0,1,0,0,0,0,1,0.0005803830528148578
22500000.0,6,3,3.0,5.0,12.0,1,6,0,0,0,0,0,1,0,0,0,1,0,0.0036757593344940993
3200000.0,0,0,3.0,6.0,13.0,0,8,1,0,0,0,0,0,0,0,0,1,0,0.0011607661056297156
2200000.0,0,0,3.0,9.0,15.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.16927839040433354
55000000.0,10,5,3.0,8.0,15.0,7,8,0,0,0,0,1,0,0,0,1,0,0,0.003482298316889147
2550000.0,0,0,3.0,11.0,13.0,0,8,0,0,0,0,1,0,0,0,1,0,0,0.16927839040433354
40000000.0,5,4,2.5,6.0,15.0,8,8,0,0,0,0,1,0,0,0,1,0,0,0.004062681369704005
2600000.0,0,0,3.0,14.0,13.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.16927839040433354
2350000.0,0,0,3.0,3.0,13.0,0,8,0,0,0,0,0,1,0,0,0,1,0,0.002901915264074289
10600000.0,2,1,1.0,3.0,10.0,6,8,0,0,0,0,1,0,0,0,0,0,1,0.0001934610176049526
35000.0,0,0,3.0,3.0,0.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.003482298316889147
38000.0,0,0,3.0,14.0,20.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.0030953762816792415
19000000.0,4,5,3.0,5.551497443,15.0,8,63,0,0,0,0,0,1,0,0,1,0,0,0.009092667827432772
20000000.0,0,0,3.0,14.0,20.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.000967305088024763
2600000.0,0,0,3.0,5.8125,13.0,0,8,0,0,0,0,0,1,0,0,0,0,1,0.009092667827432772
150000000.0,0,0,5.0,17.0,20.0,5,8,0,0,0,0,0,1,0,0,0,0,1,0.005029986457728767
1450000.0,0,0,3.0,5.0,12.0,0,8,1,0,0,0,0,0,0,0,0,0,1,0.0003869220352099052
39000000.0,5,2,3.0,5.0,14.0,5,8,0,0,0,0,1,0,0,0,0,0,1,0.006384213580963436
39000000.0,4,4,2.0,10.0,13.0,7,8,0,0,0,0,1,0,0,0,0,0,1,0.16927839040433354
4700000.0,0,0,3.0,11.0,12.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.0005803830528148578
110000.0,3,3,3.0,3.506208912,20.0,5,8,0,0,0,0,1,0,0,0,0,0,1,0.003482298316889147
2800000.0,0,0,3.0,4.0,15.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.006190752563358483
26000000.0,0,0,3.0,6.375,16.0,5,8,0,0,0,0,1,0,0,0,0,0,1,0.16927839040433354
725000.0,0,0,3.0,14.0,13.0,0,8,1,0,0,0,0,0,0,0,0,0,1,0.0011607661056297156
180000.0,2,2,3.0,3.506208912,13.0,7,8,0,0,0,0,0,1,0,0,0,0,1,0.0015476881408396208
125000.0,6,4,3.0,8.99926954,20.0,14,66,0,0,0,0,0,1,0,0,0,1,0,0.002901915264074289
33000000.0,0,0,4.0,7.0,20.0,5,8,0,0,0,0,1,0,0,0,0,0,1,0.0015476881408396208
2100000.0,0,0,3.0,5.8125,0.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.00522344747533372
170000.0,0,0,3.0,8.0,13.0,5,8,0,0,0,0,0,1,0,0,0,0,1,0.0011607661056297156
160000.0,7,5,3.0,8.0,13.0,5,8,0,0,0,0,1,0,0,0,0,0,1,0.14103308183401045
24500000.0,0,0,3.0,4.0,14.0,6,8,0,0,0,0,1,0,0,0,0,0,1,0.00444960340491391
61500000.0,0,0,3.0,18.0,15.0,6,8,0,0,0,0,1,0,0,0,0,0,1,0.006190752563358483
70000000.0,4,5,3.0,10.0,12.0,8,8,0,0,0,0,1,0,0,0,0,0,1,0.0015476881408396208
1000000.0,0,0,5.0,8.0,20.0,3,8,0,0,0,0,1,0,0,0,0,0,1,0.0005803830528148578
70000000.0,9,4,4.0,16.0,9.0,6,8,0,0,0,0,0,1,0,0,0,0,1,0.0011607661056297156
1200000.0,0,0,3.0,6.0,0.0,0,8,1,0,0,0,0,0,0,0,0,0,1,0.000967305088024763
1950000.0,0,0,3.0,5.0,15.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.0001934610176049526
30000.0,2,1,5.0,2.483564646,20.0,16,18,0,0,0,0,1,0,0,0,0,1,0,0.0001934610176049526
35000000.0,5,4,3.0,8.312636961,12.0,8,6,0,0,0,0,1,0,0,0,0,1,0,0.16927839040433354
2200000.0,0,0,3.0,4.0,13.0,0,8,1,0,0,0,0,0,0,0,1,0,0,0.0011607661056297156
2500000.0,0,0,3.0,5.0,10.0,0,8,0,0,0,0,1,0,0,0,1,0,0,0.0013542271232346683
25000000.0,6,0,3.0,4.0,16.0,10,64,0,0,0,0,1,0,0,0,1,0,0,0.0015476881408396208
16000000.0,0,0,3.0,5.0,13.0,0,8,0,0,0,0,0,1,0,0,1,0,0,0.0036757593344940993
10500000.0,2,1,1.0,3.2,12.0,9,14,0,0,0,0,1,0,0,0,1,0,0,0.0007738440704198104
12500000.0,3,3,3.0,3.0,10.0,9,8,0,0,0,0,1,0,0,0,1,0,0,0.005803830528148578
13500000.0,0,2,3.0,2.5,12.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.0017411491584445734
1250000.0,0,0,3.0,8.0,22.0,0,8,0,0,0,0,0,1,0,0,1,0,0,0.0011607661056297156
142500000.0,42,0,3.0,7.0,22.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.16927839040433354
90000.0,4,2,3.0,7.0,20.0,5,8,0,0,0,0,0,1,0,0,0,0,1,0.0001934610176049526
40000.0,0,0,3.0,3.0,13.0,5,8,0,0,0,0,0,1,0,0,0,0,1,0.0011607661056297156
125000.0,0,0,3.0,7.0,13.0,5,8,0,0,0,0,0,1,0,0,0,0,1,0.0005803830528148578
100000.0,0,0,3.0,10.0,13.0,5,8,0,0,0,0,0,1,0,0,0,0,1,0.0011607661056297156
175000.0,0,0,3.0,10.0,15.0,6,8,0,0,0,0,1,0,0,0,0,0,1,0.14103308183401045
150000.0,0,0,3.0,9.0,13.0,5,8,0,0,0,0,0,1,0,0,0,0,1,0.005029986457728767
100000.0,3,3,3.0,4.0,18.0,5,8,0,0,0,0,0,1,0,0,0,0,1,0.009092667827432772
1500000.0,0,0,3.0,5.0,12.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.0021280711936544788
19500000.0,6,5,3.0,4.0,14.0,6,8,0,0,0,0,0,1,0,0,0,0,1,0.0007738440704198104
97500000.0,3,0,2.0,24.0,20.0,7,63,0,0,0,0,0,1,0,0,0,0,1,0.009092667827432772
38000000.0,7,4,3.0,6.1,14.0,5,8,0,0,0,0,1,0,0,0,0,0,1,0.1313600309537628
4500000.0,0,0,3.0,4.0,26.24672,0,8,0,0,0,0,1,0,0,0,0,0,1,0.0007738440704198104
210000.0,0,0,5.0,4.0,20.0,2,8,0,0,0,0,1,0,0,0,0,0,1,0.1313600309537628
29500000.0,4,3,3.0,7.0,20.0,6,8,0,0,0,0,1,0,0,0,0,0,1,0.004836525440123815
4500000.0,0,0,3.0,3.5,10.0,0,8,0,0,0,0,0,1,0,0,0,0,1,0.005029986457728767
14000000.0,6,0,3.0,4.0,12.0,6,8,0,0,0,0,1,0,0,0,0,0,1,0.0001934610176049526
120000.0,3,3,2.0,4.046749452,20.0,5,8,0,0,0,0,1,0,0,0,0,0,1,0.0007738440704198104
30000.0,5,0,3.0,6.428049671,15.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.16927839040433354
43500000.0,0,0,3.0,3.85,20.0,2,8,0,0,0,0,1,0,0,0,0,0,1,0.0007738440704198104
2800000.0,0,0,3.0,7.1,20.0,0,8,0,0,0,0,0,1,0,0,0,0,1,0.0025149932288643837
200000.0,5,4,3.0,4.0,20.0,6,8,0,0,0,0,0,1,0,0,0,0,1,0.0015476881408396208
22000000.0,10,3,3.0,3.25,20.0,3,8,0,0,0,0,1,0,0,0,0,0,1,0.0015476881408396208
120000.0,5,3,3.0,8.0,13.0,5,8,0,0,0,0,0,1,0,0,0,0,1,0.009092667827432772
29500000.0,3,2,3.0,6.0,18.0,16,69,0,0,0,0,0,1,0,0,0,1,0,0.0005803830528148578
45000000.0,5,5,3.0,7.0,12.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.001934610176049526
22500000.0,12,4,4.0,4.0,20.0,5,8,1,0,0,0,0,0,0,0,0,0,1,0.000967305088024763
100000.0,4,3,3.0,5.0,13.0,5,8,0,0,0,0,0,1,0,0,0,0,1,0.009092667827432772
2500000.0,0,0,3.0,5.875,12.0,0,8,0,0,0,0,0,1,0,0,0,0,1,0.014509576320371444
18000000.0,3,4,3.0,3.5,13.0,5,8,0,0,0,0,1,0,0,0,0,0,1,0.004836525440123815
34500000.0,9,4,4.0,6.3,12.0,6,8,0,0,0,0,1,0,0,0,0,0,1,0.004062681369704005
72500000.0,7,6,3.0,14.0,20.0,6,8,0,0,0,0,1,0,0,0,0,0,1,0.006384213580963436
11500000.0,2,1,1.0,3.0,13.0,3,8,0,0,0,0,1,0,0,0,1,0,0,0.0003869220352099052
27500000.0,9,7,3.0,5.0,13.0,5,8,0,0,0,0,1,0,0,0,0,0,1,0.003482298316889147
3500000.0,0,0,3.0,4.0,12.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.0011607661056297156
31500000.0,4,4,3.0,4.0,20.0,1,8,0,0,0,0,1,0,0,0,0,0,1,0.0011607661056297156
170000000.0,0,0,3.0,19.0,20.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.004062681369704005
7700000.0,0,2,2.0,6.25,14.0,7,8,0,0,0,0,1,0,0,0,0,0,1,0.0001934610176049526
2650000.0,0,0,3.0,9.5,10.0,0,8,0,0,0,0,1,0,0,0,1,0,0,0.16927839040433354
6200000.0,0,0,3.0,7.0,20.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.0036757593344940993
37500000.0,2,3,3.0,5.0,14.0,6,8,0,0,0,0,1,0,0,0,0,1,0,0.006384213580963436
3800000.0,0,0,3.0,12.0,15.0,0,8,0,0,0,0,1,0,0,0,1,0,0,0.16927839040433354
32500000.0,4,3,3.0,5.0,26.0,8,8,0,0,0,0,1,0,0,0,0,1,0,0.00444960340491391
80000.0,3,3,3.0,2.0,20.0,6,63,0,0,0,0,1,0,0,0,0,1,0,0.006384213580963436
1900000.0,0,0,3.0,7.375,14.0,0,8,0,0,0,0,1,0,0,0,1,0,0,0.16927839040433354
1000000.0,0,0,3.0,8.0,20.0,0,8,0,0,0,0,0,1,0,0,1,0,0,0.0011607661056297156
2400000.0,0,0,3.0,7.0,18.0,0,8,1,0,0,0,0,0,0,0,0,0,1,0.000967305088024763
17500000.0,0,0,3.0,4.0,16.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.0025149932288643837
37500000.0,0,0,3.0,6.0,20.0,5,8,0,0,0,0,1,0,0,0,0,0,1,0.006190752563358483
1300000.0,0,0,3.0,2.045288532,20.0,0,8,0,0,0,0,0,1,0,0,0,1,0,0.0003869220352099052
25000000.0,2,1,1.0,7.0,13.0,0,8,1,0,0,0,0,0,0,0,1,0,0,0.0013542271232346683
18000000.0,0,0,3.0,3.0,13.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.006190752563358483
65000.0,3,3,2.0,6.0,20.0,8,64,0,0,0,0,1,0,0,0,0,1,0,0.0005803830528148578
2000000.0,0,0,3.0,4.5,15.0,0,8,1,0,0,0,0,0,0,0,0,0,1,0.000967305088024763
30000.0,0,0,3.0,2.92184076,0.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.0001934610176049526
22000.0,3,2,3.0,3.798392988,15.0,1,8,0,0,0,0,0,1,0,0,0,1,0,0.0001934610176049526
20000.0,2,1,3.0,2.337472608,15.0,1,8,0,0,0,0,1,0,0,0,1,0,0,0.0003869220352099052
4200000.0,0,0,3.0,11.0,20.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.0011607661056297156
13800000.0,2,1,3.0,5.0,12.0,7,8,0,0,0,0,1,0,0,0,0,0,1,0.0025149932288643837
45000000.0,4,0,3.0,7.125,20.0,14,64,0,0,0,0,1,0,0,0,0,1,0,0.0017411491584445734
57500000.0,4,6,3.0,7.0,20.0,8,8,0,0,0,0,1,0,0,0,0,0,1,0.16927839040433354
175000.0,4,3,2.0,12.0,13.0,6,8,0,0,0,0,1,0,0,0,0,0,1,0.14103308183401045
1350000.0,0,0,3.0,3.25,15.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.0013542271232346683
29000000.0,8,4,3.0,3.375,20.0,4,11,0,0,0,0,1,0,0,0,0,1,0,0.0003869220352099052
17800000.0,7,0,2.0,3.25,15.0,6,8,0,0,0,0,1,0,0,0,1,0,0,0.0001934610176049526
29000000.0,5,3,2.5,4.0,15.0,6,8,0,0,0,0,1,0,0,0,0,1,0,0.14025923776359064
2400000.0,0,0,3.0,5.0,14.0,0,8,0,0,0,0,1,0,0,0,1,0,0,0.0001934610176049526
235000000.0,0,0,2.0,28.0,32.0,0,82,0,0,0,0,0,1,0,0,0,1,0,0.0021280711936544788
6750000.0,7,5,3.0,5.0,15.0,7,8,0,0,0,0,1,0,0,0,0,1,0,0.0001934610176049526
9000000.0,0,0,3.0,3.5,12.0,0,8,0,0,0,0,0,1,0,0,1,0,0,0.0021280711936544788
3500000.0,0,0,3.0,5.0,10.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.0017411491584445734
45000000.0,0,0,4.0,5.0,29.52756,3,57,0,0,0,0,1,0,0,0,0,1,0,0.0003869220352099052
4100000.0,0,0,3.0,10.0,15.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.16927839040433354
51000000.0,0,0,3.0,8.0,15.0,8,8,0,0,0,0,1,0,0,0,0,1,0,0.0023215322112594312
29000000.0,0,0,3.0,5.1875,20.0,8,6,0,0,0,0,1,0,0,0,1,0,0,0.0001934610176049526
235000000.0,0,0,3.0,3.0,12.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.0023215322112594312
1900000.0,0,0,3.0,4.5625,13.0,0,8,1,0,0,0,0,0,0,0,1,0,0,0.0013542271232346683
75000000.0,0,0,5.0,6.5,20.0,10,7,1,0,0,0,0,0,0,0,0,1,0,0.0021280711936544788
26500000.0,0,0,3.0,3.5,12.0,5,8,0,0,0,0,1,0,0,0,0,0,1,0.006384213580963436
36500000.0,0,0,3.0,6.5,20.0,15,8,0,0,0,0,0,0,0,1,1,0,0,0.0005803830528148578
41000000.0,0,0,3.0,4.0,12.0,10,7,0,0,0,0,1,0,0,0,0,1,0,0.0013542271232346683
30000000.0,0,0,3.0,6.0,12.0,5,8,0,0,0,0,1,0,0,0,0,0,1,0.006384213580963436
14200000.0,4,2,2.0,3.25,13.0,5,8,0,0,0,0,1,0,0,0,0,0,1,0.00522344747533372
5500000.0,0,0,3.0,8.0,13.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.005610369510543625
1700000.0,0,0,3.0,3.0,15.0,0,8,1,0,0,0,0,0,0,0,0,0,1,0.0001934610176049526
3200000.0,0,0,3.0,2.045288532,15.0,0,8,0,0,0,0,0,1,0,0,0,1,0,0.0005803830528148578
17500000.0,0,0,3.0,3.5,13.0,5,8,0,0,0,0,1,0,0,0,0,0,1,0.1456761462565293
235000000.0,0,0,1.0,10.0,12.0,3,8,0,0,0,0,0,0,0,1,0,0,1,0.0001934610176049526
20000000.0,0,0,2.0,4.0,13.0,6,8,0,0,0,0,1,0,0,0,0,1,0,0.0007738440704198104
2000000.0,0,0,3.0,10.0,13.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.0005803830528148578
20000.0,0,1,3.0,4.236669102,36.0,8,8,0,0,0,0,1,0,0,0,0,0,1,0.0001934610176049526
235000000.0,0,0,4.0,3.0,10.0,8,9,0,0,0,0,1,0,0,0,0,1,0,0.0027084542464693366
3000000.0,0,0,3.0,9.0,9.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.0023215322112594312
15000000.0,2,1,1.0,5.0,11.0,4,8,0,0,0,0,1,0,0,0,0,0,1,0.005803830528148578
70000000.0,13,0,4.5,13.0,14.0,7,8,0,0,0,0,1,0,0,0,1,0,0,0.0036757593344940993
16500000.0,6,3,3.0,3.1,10.0,5,8,0,0,0,0,1,0,0,0,0,1,0,0.0013542271232346683
53000000.0,6,4,3.0,7.5,15.0,7,8,0,0,0,0,1,0,0,0,0,1,0,0.00522344747533372
3200000.0,0,0,3.0,5.5,13.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.16927839040433354
5500000.0,0,0,3.0,7.0,20.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.0005803830528148578
3200000.0,0,0,3.0,7.0,15.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.006190752563358483
1350000.0,0,0,3.0,3.2,13.0,0,8,1,0,0,0,0,0,0,0,0,0,1,0.000967305088024763
3200000.0,0,0,3.0,2.2,19.68504,0,8,0,0,0,0,1,0,0,0,0,1,0,0.0023215322112594312
43000000.0,6,5,3.0,8.0,12.0,13,8,0,0,0,0,1,0,0,0,1,0,0,0.00522344747533372
21500000.0,9,1,3.0,6.0,20.0,1,6,1,0,0,0,0,0,0,0,0,0,1,0.0021280711936544788
235000000.0,0,0,3.0,4.0,20.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.000967305088024763
24500000.0,4,3,2.0,3.5,13.12336,7,9,0,0,0,0,1,0,0,0,0,0,1,0.0011607661056297156
80000000.0,18,6,4.0,8.0,29.52756,1,22,0,0,0,0,1,0,0,0,0,0,1,0.0036757593344940993
3600000.0,0,0,3.0,4.0,12.0,0,8,0,0,0,0,0,1,0,0,0,0,1,0.0021280711936544788
3600000.0,0,0,3.0,13.0,10.0,0,8,0,0,0,0,1,0,0,0,1,0,0,0.14103308183401045
33500000.0,0,0,3.0,5.0,20.0,5,8,0,0,0,0,1,0,0,0,0,1,0,0.14103308183401045
32000000.0,9,4,3.0,5.0,10.0,7,8,0,0,0,0,1,0,0,0,0,1,0,0.0013542271232346683
14000000.0,0,0,3.0,2.5,10.0,5,8,0,0,0,0,1,0,0,0,0,0,1,0.002901915264074289
35000000.0,10,3,3.0,4.0,16.0,6,8,0,0,0,0,1,0,0,0,0,1,0,0.0013542271232346683
25500000.0,4,4,2.5,4.2,14.0,7,8,0,0,0,0,0,1,0,0,1,0,0,0.0011607661056297156
24000000.0,12,4,3.0,4.0,0.0,7,8,0,0,0,0,0,1,0,0,0,0,1,0.0021280711936544788
18700000.0,1,1,3.0,5.25,7.0,6,8,0,0,0,0,1,0,0,0,0,0,1,0.006384213580963436
19500.0,0,0,3.0,2.337472608,0.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.0001934610176049526
16500000.0,5,3,3.0,3.5,13.0,6,8,0,0,0,0,0,1,0,0,0,1,0,0.014509576320371444
235000000.0,0,0,7.0,2.0,20.0,2,88,0,0,0,0,1,0,0,0,0,1,0,0.0001934610176049526
750000.0,0,0,3.0,4.0,13.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.0001934610176049526
25000000.0,0,0,4.0,3.0,13.0,5,8,0,0,0,0,1,0,0,0,0,0,1,0.0007738440704198104
31800000.0,10,0,3.0,5.1,14.0,6,8,0,0,0,0,1,0,0,0,0,1,0,0.004062681369704005
2500000.0,0,0,3.0,9.0,15.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.006190752563358483
27500000.0,0,0,3.0,4.0,13.0,0,8,0,0,0,0,1,0,0,0,1,0,0,0.004062681369704005
235000000.0,0,0,3.0,4.0,10.0,0,8,0,0,0,0,1,0,0,0,1,0,0,0.0005803830528148578
235000000.0,0,0,3.0,6.0,20.0,0,8,0,0,0,0,0,1,0,0,0,0,1,0.0021280711936544788
26000000.0,0,0,3.0,4.1,15.0,6,8,0,0,0,0,1,0,0,0,0,1,0,0.00522344747533372
9500000.0,4,0,3.0,4.0,15.0,4,8,0,0,0,0,1,0,0,0,0,0,1,0.000967305088024763
15000000.0,0,0,3.0,3.0,13.0,6,8,0,0,0,0,1,0,0,0,0,1,0,0.005803830528148578
43000.0,4,3,3.0,5.843681519,15.0,5,8,0,0,0,0,1,0,0,0,0,1,0,0.16927839040433354
150000000.0,0,0,3.5,6.5,20.0,7,17,0,0,0,0,1,0,0,0,0,0,1,0.0001934610176049526
42500000.0,5,4,3.0,5.5,20.0,6,8,0,0,0,0,1,0,0,0,0,0,1,0.16927839040433354
30000.0,0,0,3.0,2.337472608,15.0,7,8,0,0,0,0,0,1,0,0,0,1,0,0.0001934610176049526
1675000.0,0,0,3.0,4.125,31.0,0,8,1,0,0,0,0,0,0,0,0,0,1,0.000967305088024763
6000000.0,0,0,3.0,2.045288532,15.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.0003869220352099052
60000000.0,0,0,3.0,9.0,13.0,5,8,0,0,0,0,1,0,0,0,0,0,1,0.00522344747533372
40000000.0,0,0,2.5,6.1,20.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.0023215322112594312
29500000.0,0,0,3.0,3.75,0.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.0003869220352099052
19000000.0,3,2,2.0,3.1,24.0,6,8,0,0,0,0,1,0,0,0,0,1,0,0.004062681369704005
7500000.0,0,0,3.0,12.5,18.0,0,8,0,0,0,0,1,0,0,0,1,0,0,0.0005803830528148578
32500000.0,4,3,3.0,5.5,16.0,6,8,0,0,0,0,1,0,0,0,1,0,0,0.006384213580963436
44500000.0,5,5,3.0,6.5,16.0,0,8,0,0,0,0,0,1,0,0,1,0,0,0.009092667827432772
32000000.0,5,4,3.0,5.0,15.0,7,8,0,0,0,0,1,0,0,0,1,0,0,0.006190752563358483
26000000.0,5,3,3.0,4.3,12.0,7,8,0,0,0,0,1,0,0,0,0,1,0,0.006384213580963436
9500000.0,4,2,2.0,3.2,15.0,6,8,0,0,0,0,1,0,0,0,0,0,1,0.0001934610176049526
25000000.0,6,4,3.0,5.0,13.0,6,8,0,0,0,0,1,0,0,0,0,1,0,0.004836525440123815
17500000.0,5,2,3.0,4.0,16.0,6,8,0,0,0,0,1,0,0,0,0,1,0,0.0023215322112594312
100000.0,1,1,4.0,4.0,16.0,8,12,0,0,0,0,1,0,0,0,0,0,1,0.0032888372992841944
19900.0,2,1,3.0,5.0,20.0,1,8,0,0,0,0,0,1,0,0,0,1,0,0.005029986457728767
2200000.0,0,1,4.0,2.92184076,14.0,0,8,0,0,0,0,0,1,0,0,0,1,0,0.0011607661056297156
6500000.0,3,1,1.0,2.5,10.0,4,8,0,0,0,0,1,0,0,0,0,0,1,0.0001934610176049526
850000.0,0,0,3.0,4.3,13.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.003869220352099052
1350000.0,0,0,3.0,12.0,14.0,1,8,0,0,0,0,1,0,0,0,0,0,1,0.0001934610176049526
12500000.0,3,1,1.0,3.0,13.0,0,8,0,0,0,0,1,0,0,0,1,0,0,0.002901915264074289
15000.0,2,1,3.0,4.0,8.0,0,7,0,0,0,0,1,0,0,0,0,0,1,0.0023215322112594312
6000000.0,0,0,3.0,4.5,13.0,0,8,0,0,0,0,1,0,0,0,0,0,1,0.0007738440704198104
70000000.0,7,5,3.0,15.0,12.0,7,23,0,0,0,0,1,0,0,0,0,1,0,0.0036757593344940993
1700000.0,0,0,3.0,2.337472608,13.0,0,8,1,0,0,0,0,0,0,0,0,1,0,0.0003869220352099052
14200000.0,2,1,1.0,3.5,20.0,0,8,0,0,0,0,0,1,0,0,1,0,0,0.014509576320371444
1000000.0,0,0,3.0,2.045288532,13.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.0011607661056297156
2500000.0,0,0,3.0,4.5,20.0,0,8,0,0,0,0,1,0,0,0,1,0,0,0.16927839040433354
2800000.0,0,0,3.0,4.875,13.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.16927839040433354
1400000.0,0,0,3.0,7.0,23.0,0,8,0,0,0,0,0,1,0,0,0,0,1,0.0001934610176049526
235000000.0,0,0,3.0,8.25,12.0,0,8,0,0,0,0,1,0,0,0,0,1,0,0.004836525440123815
30000000.0,0,0,3.0,6.0,10.0,5,8,0,0,0,0,1,0,0,0,0,0,1,0.003482298316889147
12800000.0,2,1,1.0,3.2,12.0,5,7,0,0,0,0,1,0,0,0,1,0,0,0.16927839040433354
